Customer_ID,Purchase_Date,Cover_Start_Date,Country,LOB,Property_Type,Property_Value,Claims_Count,Period_of_Cover_Years,Annual_Premium,Broker,Exposure,ROI,Loss_Ratio,Frequency,Severity,Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp,Period_of_Cover
cdf0e9bd87ee8523ce370064c24bb4c1,2001-12-16,2001-12-29,Japan,Private,Industrial,464823,4,54,13891,Athena,1,-86,-59,2,778947,2020,12,14,13:47:06,35.8521,140.519,42.9,4.7,"3 km SSE of Sawara, Japan",1607953626,28
8c5665fc331c1353df56170d23c84ba6,2015-10-18,2016-06-29,Japan,Commercial,Public,862194,1,81,3772,Athena,4,95,-31,3,965166,2020,12,12,23:49:38,35.5552,138.6886,182.4,4,"7 km N of Fujikawaguchiko, Japan",1607816978,24
3e770607352fcc9a073cade9cb82bb84,2018-05-11,2018-09-29,Japan,Commercial,Residential,469013,3,20,37588,Athena,4,-92,-54,5,363965,2020,12,12,07:18:54,40.1211,142.0549,44,5.5,"53 km N of Miyako, Japan",1607757534,9
28f767798a63037b1042a41c8a32b51f,2015-06-02,2015-09-18,Japan,Private,Residential,327967,4,49,92458,Athena,2,78,-25,4,726859,2020,12,9,21:16:53,27.9587,140.1243,233,4,"Bonin Islands, Japan region",1607548613,17
34faafd844ea32511e9bb55f33a64b3b,2022-10-20,2022-12-07,Japan,Commercial,Public,352215,2,62,3769,Athena,2,-44,80,4,67668,2020,12,9,07:40:25,41.5226,142.1379,61.3,4.3,"81 km ENE of Mutsu, Japan",1607499625,16
7982e331b1c49858e131944a333b9b3b,2010-08-27,2011-06-13,Japan,Private,Public,687050,3,34,51575,Athena,4,84,8,1,66602,2020,12,9,01:33:02,22.5709,144.5162,10,4.2,"Volcano Islands, Japan region",1607477582,15
885b521beaa72a961ab2d77bfbee5568,2022-06-19,2022-07-14,Japan,Private,Public,219178,10,2,78282,Athena,5,-56,-65,1,158690,2020,12,8,12:50:05,36.9615,141.8656,51.9,4.4,"87 km E of Iwaki, Japan",1607431805,12
3a78230e4bdcf0b97b6e2db7dbe65785,2000-04-17,2000-05-08,Japan,Commercial,Industrial,871887,8,94,43839,Athena,2,32,-24,4,460302,2020,12,8,03:02:45,22.6243,144.7909,10,4.5,"Volcano Islands, Japan region",1607396565,9
c7230d3a4542a9f99a1072a82d72f720,2004-04-02,2004-07-09,Japan,Private,Public,435288,7,60,40367,Athena,4,-35,38,5,65615,2020,12,8,01:09:56,22.667,144.7982,34.9,4.3,"Volcano Islands, Japan region",1607389796,8
148dac20a0aacec66dcb1fd9e606ec2d,2010-09-02,2011-07-11,Japan,Private,Public,182077,9,2,25808,Athena,2,-47,36,4,781882,2020,12,8,00:54:03,22.6521,144.7033,10,5,"Volcano Islands, Japan region",1607388843,25
a5add98d7bd57df16defb39579d2d216,2002-06-01,2003-01-23,Japan,Commercial,Public,643235,6,32,99373,Athena,2,39,9,1,302498,2020,12,8,00:47:22,22.5218,144.7525,10,5.3,"Volcano Islands, Japan region",1607388442,16
bf9439f1ef6cee3e33682990d05ba52c,1998-11-26,1999-07-29,Japan,Private,Residential,694083,6,24,96419,Athena,2,9,-59,2,480450,2020,12,7,10:27:44,36.0205,140.0455,71.5,4.3,"5 km E of Mitsukaidō, Japan",1607336864,20
a9618288f3bdf003e495619e849c4a5f,2012-10-25,2012-11-30,Japan,Commercial,Residential,688240,5,34,39138,Athena,1,84,92,1,859176,2020,12,6,16:06:48,35.872,140.194,70.4,4.4,"3 km SSE of Ryūgasaki, Japan",1607270808,6
28b03d54c111357f70a8a99c571506a5,2005-12-15,2006-08-24,Japan,Commercial,Residential,451811,5,68,96273,Athena,2,-49,72,5,523518,2020,12,6,04:06:50,33.5954,141.1776,48.8,4.9,"189 km SSE of Katsuura, Japan",1607227610,12
8add80c067947abf24025ca48a802cf3,2020-09-27,2021-09-04,Japan,Commercial,Residential,764969,5,96,93996,Athena,2,81,83,3,560569,2020,12,5,23:21:48,29.2771,130.6048,27.3,4.2,"106 km S of Koshima, Japan",1607210508,11
dbb4bd30505c14e43e52700fc80df176,2012-04-11,2012-10-01,Japan,Private,Public,72649,5,9,67237,Athena,5,-13,78,4,540973,2020,12,5,05:59:39,43.2082,143.7245,111.6,4.2,"48 km ENE of Otofuke, Japan",1607147979,29
0db7e06b6b350bc2e08b854cb887a7d9,2020-05-18,2021-01-30,Japan,Commercial,Industrial,193032,5,49,69664,Athena,3,-38,3,1,21275,2020,12,5,04:57:44,41.9935,142.6325,62.1,4.6,"43 km SSE of Shizunai-furukawachō, Japan",1607144264,9
62b6c09e043848e41ee42300e4733a3a,1994-12-22,1995-05-18,Japan,Private,Public,851600,7,33,57031,Athena,4,68,-89,2,824993,2020,12,3,14:46:17,43.7523,145.397,137.6,4.1,"23 km ENE of Shibetsu, Japan",1607006777,8
b66ac8c13c29158eec7af2ad70e13aad,2013-04-01,2013-07-29,Japan,Commercial,Industrial,508631,4,15,54680,Athena,5,59,10,3,432422,2020,12,2,21:59:24,26.8496,143.7232,5.6,4.4,"Bonin Islands, Japan region",1606946364,15
13c9188340b0e0fcb243a7c7889e20ac,2021-12-10,2022-04-20,Japan,Private,Public,152885,2,17,36361,Athena,1,-74,90,3,612969,2020,12,2,07:30:41,27.0129,143.7138,17.8,4.7,"Bonin Islands, Japan region",1606894241,29
acd00839095be6204e8f90f9aca8ec27,2008-12-05,2009-10-26,Japan,Commercial,Public,392385,6,63,56524,Athena,2,-80,37,4,970107,2020,12,2,04:29:23,25.4139,142.4654,35,4.9,"Volcano Islands, Japan region",1606883363,16
f3c7ec4a5eba6d13b3975e075fc553ce,2007-01-31,2007-03-27,Japan,Commercial,Residential,177981,4,15,76041,Athena,5,28,-7,5,193018,2020,12,1,21:06:59,29.794,139.3147,400.9,4,"Izu Islands, Japan region",1606856819,25
82c0ca85f98c6a461f7968d6691b418c,2016-03-01,2016-03-14,Japan,Commercial,Public,290344,3,84,52509,Athena,2,-63,-62,2,634699,2020,12,1,17:11:56,39.2325,143.0736,31.5,4.5,"100 km ESE of Yamada, Japan",1606842716,26
d55649b0e3597a9a89f8169549cf5b40,2012-08-28,2012-11-12,Japan,Commercial,Industrial,862660,4,39,76192,Athena,1,73,56,1,277676,2020,11,30,21:51:43,27.9372,127.7884,10,4.2,"147 km N of Nago, Japan",1606773103,20
72089dc81cf7458c4226beac5a67adf9,1996-12-03,1997-01-25,Japan,Private,Residential,558705,6,47,18281,Athena,3,-68,80,4,68114,2020,11,30,20:54:24,23.6805,141.8136,94.5,4.3,"Volcano Islands, Japan region",1606769664,18
59a9776aa5ee2bd3ea8c2f9e1bc07585,2013-02-28,2014-02-25,Japan,Private,Public,537911,7,61,19109,Athena,5,25,-75,2,895491,2020,11,30,03:58:00,29.2393,130.4295,32.4,4.4,"110 km S of Yudomari, Japan",1606708680,19
04c1a19d2519d47c0de0947d2963abb3,1998-10-30,1999-03-24,Japan,Commercial,Residential,797023,4,13,53136,Athena,3,-39,55,4,928902,2020,11,30,01:34:06,35.8606,140.3486,75.7,4.3,"9 km NNE of Narita, Japan",1606700046,22
42ca14e2dfd3dbd7df0cea6ad96bd8bd,2020-02-10,2020-02-24,Japan,Private,Public,367679,9,38,24392,Athena,4,46,18,4,84843,2020,11,29,15:40:20,34.6628,140.3431,59,4.5,"53 km SSE of Kamogawa, Japan",1606664420,24
934df63b7e81af4d03f26a07e1618d0f,1995-08-04,1996-06-10,Japan,Commercial,Public,334869,9,85,57106,Athena,4,97,23,5,285476,2020,11,29,12:41:34,31.3944,140.3217,10,4.6,"Izu Islands, Japan region",1606653694,10
46c1b6d19073726455677abf2e3cfc05,1993-03-25,1993-11-17,Japan,Commercial,Industrial,208382,1,43,81030,Athena,4,6,4,3,898830,2020,11,27,11:52:01,31.0641,139.2677,278.8,4,"Izu Islands, Japan region",1606477921,27
2006be05df0bfdf3f71645f3bfa8cc4f,1994-10-15,1995-09-09,Japan,Commercial,Industrial,179398,10,52,40686,Athena,4,-41,-24,4,360220,2020,11,26,20:54:26,39.6761,142.3203,52.4,4.5,"32 km E of Miyako, Japan",1606424066,7
e1a0337d5091d21d75ccdd6d2176af39,2006-07-19,2006-07-23,Japan,Private,Public,975136,7,57,48352,Athena,4,-24,-74,5,166119,2020,11,26,19:31:35,35.6535,141.048,28.6,4.5,"21 km ESE of Hasaki, Japan",1606419095,28
dc6177858957181a3da4e039b9677b23,2017-12-13,2018-04-19,Japan,Private,Public,694946,2,57,75968,Athena,4,14,77,4,519020,2020,11,26,15:44:02,22.5135,143.3089,141.2,4.8,"Volcano Islands, Japan region",1606405442,11
589bc165fbbb830e8a97fc4d9fe6ec24,2009-01-18,2009-06-27,Japan,Commercial,Public,641187,2,29,53842,Athena,3,43,82,3,382039,2020,11,26,04:28:38,22.7877,144.6268,10,4,"Volcano Islands, Japan region",1606364918,10
92d72e445c9188dce53e63eb801f8461,2011-09-15,2012-07-26,Japan,Private,Residential,217570,9,8,24318,Athena,3,74,-68,3,195205,2020,11,25,16:57:23,33.4362,141.0995,31.4,4.3,"202 km SSE of Katsuura, Japan",1606323443,18
4907fae25f0ee83273c565d6283fae91,2001-01-02,2001-08-28,Japan,Private,Public,998490,5,7,13070,Athena,4,-15,68,2,173110,2020,11,25,02:20:19,35.9952,139.9508,49.1,4.3,"3 km SW of Mitsukaidō, Japan",1606270819,29
294e9eb4458f5ff232f5c37058aceba7,2020-09-07,2020-12-26,Japan,Commercial,Industrial,910550,3,87,45012,Athena,5,-55,89,4,831136,2020,11,24,22:17:38,30.4425,138.4432,438,4.5,"Izu Islands, Japan region",1606256258,13
1405d5a72d3e2f2a8c365cacd857e9f2,2018-11-26,2019-03-04,Japan,Private,Residential,974206,1,86,78914,Athena,5,71,52,4,734526,2020,11,24,16:51:57,25.5167,142.6883,10,5,"Volcano Islands, Japan region",1606236717,7
9fb15c5655c9f2cdd260c2a8da9777fd,1994-09-02,1995-04-23,Japan,Private,Public,743639,7,16,49133,Athena,4,1,-97,4,455100,2020,11,23,19:54:35,38.9957,144.8003,10,4.4,"251 km ESE of Yamada, Japan",1606161275,19
460f8d024b4365a8da26f85744f04e0c,2016-01-04,2016-01-25,Japan,Private,Public,261063,5,38,97255,Athena,5,-78,30,1,938376,2020,11,22,17:57:39,37.4994,139.0018,169.1,4.4,"2 km NNE of Tochio-honchō, Japan",1606067859,17
e7eb8c601b793a5e9c7ec8f073f7deac,1998-02-10,1998-10-03,Japan,Commercial,Residential,110921,5,87,25654,Athena,2,-25,95,4,657712,2020,11,22,16:53:53,35.5625,140.8404,41.5,4.4,"18 km S of Hasaki, Japan",1606064033,13
32e3e7a5191e7067b6eca9015083b73a,2018-08-05,2018-10-06,Japan,Private,Public,348469,2,16,27981,Athena,1,96,30,5,781281,2020,11,22,10:05:53,36.5905,141.1172,33,5.4,"38 km ESE of Takahagi, Japan",1606039553,25
34f62f0cd8a60cd5e732b73550db6bda,1991-09-05,1991-12-01,Japan,Commercial,Public,837210,7,15,60328,Athena,1,52,22,4,635233,2020,11,21,20:05:59,40.5216,142.127,57.9,4,"near the east coast of Honshu, Japan",1605989159,8
29c11a1e51e651dbc5e094c1d6d7a499,1992-12-18,1993-06-24,Japan,Commercial,Public,261405,9,6,80392,Athena,4,-2,-98,3,347599,2020,11,20,18:01:26,40.2349,142.354,55.1,4.9,"74 km NNE of Miyako, Japan",1605895286,14
4b0d69950f08c7f36a9f386d5609198e,2014-11-29,2015-09-04,Japan,Commercial,Industrial,644798,4,71,97804,Athena,4,-24,-65,3,227791,2020,11,20,02:07:46,32.3908,141.7852,26.2,4.6,"Izu Islands, Japan region",1605838066,20
f03b4427ce2609711e44c32fa280c954,2016-05-26,2016-09-11,Japan,Private,Industrial,580934,1,7,91457,Athena,4,-92,26,5,924036,2020,11,19,17:21:09,43.8986,141.9748,205,4.2,"21 km NNW of Fukagawa, Japan",1605806469,26
9212961e14da5d37024e07d8c1778dff,1996-08-01,1996-11-11,Japan,Commercial,Industrial,899426,1,26,9956,Athena,2,-4,-15,2,802531,2020,11,19,02:25:46,28.2966,142.2716,35,4.5,"Bonin Islands, Japan region",1605752746,18
ca29a5c395f4767a53706cccf8c7eb2d,2012-01-27,2012-08-09,Japan,Commercial,Industrial,429733,10,31,76000,Athena,5,-34,-50,2,840887,2020,11,18,23:21:32,31.6778,141.8165,13.6,4.4,"Izu Islands, Japan region",1605741692,19
42c597dc8974f9d28da9df665858af0b,2013-11-13,2014-10-29,Japan,Commercial,Public,581766,9,93,75839,Athena,3,52,86,2,773076,2020,11,18,01:00:45,32.1865,137.9057,366.7,5.1,"248 km SE of Shingū, Japan",1605661245,15
6f329cf26053cc52053f57173785e134,2003-04-03,2003-10-03,Japan,Private,Public,922074,4,65,80670,Athena,4,-66,-20,2,397300,2020,11,17,22:09:36,28.7591,128.7072,142.6,4.5,"87 km WNW of Naze, Japan",1605650976,5
60e3c8e0be77a53587d195627115070e,2013-05-28,2013-10-17,Japan,Private,Public,529133,5,8,78366,Athena,5,-90,-81,2,831637,2020,11,17,11:55:17,25.4148,142.3944,37.1,4.6,"Volcano Islands, Japan region",1605614117,5
c690c434df9cdbd5908b5e8dbd5c4344,1995-01-12,1995-12-05,Japan,Private,Public,555725,10,88,49904,Athena,2,-62,-53,1,96765,2020,11,17,07:18:34,27.6575,129.8952,10,4.6,"88 km SSE of Naze, Japan",1605597514,13
9a07e6d74989fdd7e4da960156ee2b7c,2007-09-28,2008-07-26,Japan,Commercial,Public,104602,8,63,98407,Athena,4,29,-43,1,115972,2020,11,17,01:22:10,33.4159,141.1012,35,4.7,"205 km SSE of Katsuura, Japan",1605576130,18
95a49daeeb87a35f6e68faaf3f5f1797,1998-05-17,1998-11-14,Japan,Private,Public,666668,8,13,91773,Athena,4,39,-98,3,650824,2020,11,16,16:14:42,27.6799,129.9521,10,4.6,"88 km SSE of Naze, Japan",1605543282,19
0bfe36902220e55f2bbec6f21e489449,2013-02-17,2013-09-05,Japan,Private,Public,983284,6,26,27950,Athena,3,-23,-53,4,990012,2020,11,16,15:35:34,27.7341,129.876,10,4.6,"80 km SSE of Naze, Japan",1605540934,30
b7c4d5743bd22b07c6c48627948a7dfa,2008-05-18,2009-03-03,Japan,Commercial,Public,525600,6,52,55990,Athena,4,-28,-72,3,510527,2020,11,16,15:08:12,27.6078,129.934,10,5.1,"95 km SSE of Naze, Japan",1605539292,19
0aaad6a0d4647793a1bf4e657e5fbdb2,2022-05-24,2022-12-13,Japan,Commercial,Residential,149793,5,54,99721,Athena,1,-7,35,4,60221,2020,11,15,15:31:17,22.3975,144.9804,10,4.4,"Volcano Islands, Japan region",1605454277,5
46cc32c66fc706be139dd377d0aeacd9,1993-11-06,1994-01-27,Japan,Commercial,Public,717958,2,88,81572,Athena,1,75,26,1,954985,2020,11,15,08:38:27,24.3503,141.9096,60,5,"Volcano Islands, Japan region",1605429507,15
9c801fd2bb350542631d61f09b50ba30,2001-01-17,2001-02-12,Japan,Private,Public,902791,2,25,41064,Athena,2,76,-83,5,241824,2020,11,13,22:08:52,25.3799,142.3377,15.9,4.4,"Volcano Islands, Japan region",1605305332,29
6824bb86f8f908a0329730ee62564131,2007-05-17,2007-09-09,Japan,Private,Public,79402,4,58,21193,Athena,3,13,94,3,373341,2020,11,13,12:41:06,25.2557,142.5949,10,4.3,"Volcano Islands, Japan region",1605271266,8
f0dd3526ef161d16c58acdb078d9a1c1,2020-06-04,2020-11-12,Japan,Commercial,Industrial,146531,4,66,87543,Athena,4,-79,93,2,928293,2020,11,12,04:12:46,32.7025,138.2181,10,4.2,"210 km S of Ōyama, Japan",1605154366,11
28074dd6aee1165d95e43f711487ae03,2005-08-24,2006-01-15,Japan,Private,Industrial,862395,1,67,85658,Athena,2,-70,73,2,254278,2020,11,11,12:55:20,32.4094,142.0714,10,4.3,"Izu Islands, Japan region",1605099320,28
19679239bd16527aa7541447e3f87783,2000-08-08,2001-07-18,Japan,Commercial,Industrial,388981,8,46,5565,Athena,2,-50,-66,2,431903,2020,11,11,05:17:56,25.4623,142.7625,10,5.7,"Volcano Islands, Japan region",1605071876,28
ef3db2f94a97057a3fa73d4f445d6811,2012-07-17,2013-01-11,Japan,Commercial,Industrial,681058,10,10,1774,Athena,3,86,-44,1,807416,2020,11,10,22:54:17,32.3445,141.8424,10,4.2,"Izu Islands, Japan region",1605048857,15
da17e345562755c2932c45339ac43dce,2022-08-16,2023-08-03,Japan,Commercial,Public,188765,3,89,95641,Athena,1,26,58,1,85845,2020,11,10,19:54:34,29.8072,139.0573,423.8,4.1,"Izu Islands, Japan region",1605038074,28
a27734687be71bb7b20b380e72de3879,2007-02-13,2007-07-03,Japan,Private,Industrial,218948,1,23,78237,Athena,3,60,-52,4,234234,2020,11,9,22:48:49,31.4271,128.7016,10,4.6,"141 km S of Fukuechō, Japan",1604962129,5
5f1d75ffe9f3c434172f8d46ffdeb77f,1990-04-02,1990-06-28,Japan,Private,Public,717454,5,17,14254,Athena,4,40,-35,1,930919,2020,11,9,19:59:27,32.2058,141.9132,10,4.1,"Izu Islands, Japan region",1604951967,8
3bc898d8ecc6f0226b19f65eec08aef8,2007-04-20,2007-09-30,Japan,Private,Residential,399978,1,29,37255,Athena,3,62,-80,4,851707,2020,11,9,17:52:07,22.1952,143.3686,111.6,4.4,"Volcano Islands, Japan region",1604944327,6
2092e5f00a819774e78e8a14349cd714,2001-11-12,2002-02-23,Japan,Private,Residential,651001,4,4,96059,Athena,1,66,3,4,254170,2020,11,9,14:37:30,23.834,143.4581,10,4.4,"Volcano Islands, Japan region",1604932650,6
a8de1597a5462e1502012450665668dc,2013-06-19,2013-10-17,Japan,Private,Industrial,174682,3,51,31761,Athena,1,46,-99,1,941002,2020,11,9,03:50:51,43.4198,145.558,84.9,4.2,"10 km N of Nemuro, Japan",1604893851,30
f0bff92bf2be724d8528666040ec3734,2022-11-14,2023-09-18,Japan,Commercial,Residential,224316,2,59,22173,Athena,4,-37,46,2,526861,2020,11,9,00:39:57,38.2437,141.567,83.5,4.3,"30 km SE of Ishinomaki, Japan",1604882397,29
71c09cfbdc3d862aa6ae76f85f20a616,2008-08-04,2009-04-29,Japan,Private,Residential,261959,6,98,26251,Athena,3,83,-76,3,724602,2020,11,8,02:59:33,32.3554,141.8531,12.1,4.6,"Izu Islands, Japan region",1604804373,21
b205e9c799d240c93c597ef46717b7a4,1993-05-09,1993-07-30,Japan,Private,Industrial,250417,5,44,2256,Athena,1,-21,-40,4,903654,2020,11,7,21:30:44,32.3486,141.6979,9.3,5.2,"Izu Islands, Japan region",1604784644,10
b953cb00e7f5310980b85ed0cdc0f983,2011-10-25,2011-11-15,Japan,Commercial,Residential,695236,8,32,59155,Athena,1,95,77,5,684208,2020,11,7,10:30:30,32.3212,141.9158,10,4.5,"Izu Islands, Japan region",1604745030,19
a356a224c4b7cdf82f145e38c17b66d0,2021-06-13,2022-04-25,Japan,Private,Residential,350986,6,18,86917,Athena,2,-46,55,1,211811,2020,11,7,08:06:55,32.4057,141.6414,10,4.7,"Izu Islands, Japan region",1604736415,7
19bdd138a5dd0ae8cee2eda019103f86,1993-03-15,1993-09-24,Japan,Private,Residential,58495,3,77,15296,Athena,2,89,38,3,620220,2020,11,7,06:55:41,25.6031,143.4787,10,4.6,"Volcano Islands, Japan region",1604732141,8
a10beac539c36202869a1d06fc76d32e,2010-03-20,2010-09-02,Japan,Commercial,Industrial,658351,7,34,44808,Athena,5,43,82,5,795979,2020,11,7,01:59:55,25.6578,143.5544,10,4.2,"Volcano Islands, Japan region",1604714395,23
70dabdb4edad083cba71f76f888812c8,2004-08-08,2005-02-19,Japan,Private,Public,682623,5,53,78310,Athena,3,72,-96,2,654078,2020,11,7,01:10:32,25.71,143.6051,16,5.8,"Volcano Islands, Japan region",1604711432,28
d7171ad7431753de8c40bd35f8299da1,2005-01-02,2005-04-19,Japan,Private,Industrial,595981,6,91,52487,Athena,2,-78,23,3,465867,2020,11,6,17:16:54,40.9265,143.3577,21,5.2,"163 km ENE of Hachinohe, Japan",1604683014,13
edcf8e4587a03eb32f0dc973f5ef2542,1999-03-21,1999-05-24,Japan,Private,Residential,864862,2,29,70584,Athena,2,-94,-20,3,435411,2020,11,6,16:14:27,40.9427,143.3463,43.5,4.6,"163 km ENE of Hachinohe, Japan",1604679267,8
f9c28a9f84d7cd8eb410696f0c76697c,2007-02-01,2007-08-10,Japan,Commercial,Residential,263836,8,47,8234,Athena,4,74,-80,3,196364,2020,11,6,14:45:06,41.0121,143.1574,38.9,4.3,"151 km ENE of Hachinohe, Japan",1604673906,15
0b4f2fed9325d152f419b1838005e528,2020-12-06,2021-04-23,Japan,Commercial,Industrial,193151,3,98,53318,Athena,2,46,-100,4,251231,2020,11,6,09:17:07,40.9587,143.1809,26.2,4.9,"150 km ENE of Hachinohe, Japan",1604654227,7
f5d6a69c6708b872c5129e0bf22b0648,2003-06-26,2003-12-28,Japan,Commercial,Residential,865422,10,81,67248,Athena,3,15,-40,4,347656,2020,11,6,08:56:38,40.9903,143.255,12,5.5,"157 km ENE of Hachinohe, Japan",1604652998,11
bb28417fb5022afd3f908b781972eb17,2001-10-12,2002-01-02,Japan,Private,Public,980940,2,8,68968,Athena,1,-84,53,5,695253,2020,11,5,19:42:49,40.1287,140.5733,34.7,4.3,"15 km S of Ōdate, Japan",1604605369,8
19446fff2571544982535bfce2ec4bc8,2003-01-04,2003-03-06,Japan,Commercial,Industrial,212285,9,8,52179,Athena,3,12,-82,2,664375,2020,11,2,20:18:17,43.8763,141.8324,202.8,4.2,"16 km ESE of Rumoi, Japan",1604348297,26
adf22b0d36d6570d4143caa8078a70a7,2004-05-12,2004-05-27,Japan,Private,Public,786405,4,93,60228,Athena,3,-22,-25,5,895335,2020,11,2,13:24:55,33.7736,139.5795,148.9,4.2,"115 km SSE of Shimoda, Japan",1604323495,22
7bd3a447230a9b418e5382f332cd24b6,2002-12-12,2003-04-28,Japan,Private,Industrial,596526,5,11,17731,Athena,3,36,-93,1,148880,2020,11,1,03:13:04,27.2535,128.8721,35,4.6,"112 km NE of Nago, Japan",1604200384,12
77d3013b26f359a0f946ef11cc4fff5a,2001-03-06,2001-03-31,Japan,Commercial,Public,627086,2,44,79167,Athena,3,93,83,1,725861,2020,10,29,19:56:22,36.1591,141.8838,38.6,4.5,"105 km ENE of Hasaki, Japan",1604001382,19
5aa56502f2ce6d31e5c80c1afc09431c,1990-04-07,1991-03-16,Japan,Private,Residential,295005,2,82,88870,Athena,3,13,-55,1,743722,2020,10,29,16:33:06,28.1853,142.3467,10,4.6,"Bonin Islands, Japan region",1603989186,20
7d9d2bd595007cc1f8481070e1096823,1998-06-22,1999-05-19,Japan,Private,Industrial,635996,5,93,24641,Athena,1,19,-21,3,888371,2020,10,29,03:27:38,28.058,142.2843,35,4.6,"Bonin Islands, Japan region",1603942058,22
b79d2d96037931be33caf7793dd6deac,2013-12-12,2014-11-28,Japan,Commercial,Public,318649,9,7,23600,Athena,5,-92,13,3,90690,2020,10,28,22:08:44,22.1585,144.4853,35,4.8,"Volcano Islands, Japan region",1603922924,21
25b596b25fc4d509241024ed7c9aba7d,2014-03-08,2014-06-11,Japan,Commercial,Residential,864933,3,10,53666,Athena,1,54,80,3,87354,2020,10,28,12:23:38,32.1528,137.4537,413.2,4.2,"222 km SE of Shingū, Japan",1603887818,16
0c5838bd47f5252848374264127e89c4,2008-01-20,2008-03-26,Japan,Commercial,Residential,388579,3,58,70975,Athena,4,6,-5,1,679331,2020,10,28,11:38:38,30.0743,139.9548,50.6,4.5,"Izu Islands, Japan region",1603885118,12
6f4be4f8e2ee82330efaed135ba7c157,2007-09-28,2008-04-11,Japan,Private,Residential,887470,5,30,66628,Athena,4,-27,39,4,246660,2020,10,28,06:58:31,35.712,140.1665,64.9,4.8,"6 km W of Sakura, Japan",1603868311,29
34e7b6b2f3d340e8931c77c3577bbd0c,1999-05-28,1999-12-19,Japan,Commercial,Residential,33165,7,79,79104,Athena,3,-92,25,2,417081,2020,10,27,07:01:16,40.1441,142.6267,50.3,4.6,"80 km NE of Miyako, Japan",1603782076,8
bbbae127f5d902fa035dfb899954bfb8,1998-07-23,1998-09-13,Japan,Commercial,Industrial,114432,8,81,27230,Athena,1,-78,-32,3,553983,2020,10,27,03:44:25,38.623,142.0217,62,4.4,"56 km SSE of Ōfunato, Japan",1603770265,29
b6c93694ee7d328025b45465aa8291ba,2022-01-22,2022-03-08,Japan,Private,Industrial,829214,2,19,23547,Athena,1,51,9,2,114329,2020,10,26,14:21:06,29.8897,139.3855,385.2,4.1,"Izu Islands, Japan region",1603722066,12
8dc33dbc1d6feaaf659e6cd6702c0a74,1993-10-10,1994-07-17,Japan,Commercial,Industrial,674609,1,70,8397,Athena,1,85,97,1,145872,2020,10,26,13:15:01,29.1992,129.0993,10,4.5,"99 km NNW of Naze, Japan",1603718101,16
074c4a709d8d3f212ac14f5682c54d3f,1999-09-02,1999-11-11,Japan,Private,Industrial,714137,8,99,82294,Athena,1,-99,74,4,458206,2020,10,26,02:14:01,44.9041,141.0179,260.5,4.2,"31 km SSW of Rishiri Town, Japan",1603678441,25
02582d3a9da619c4be34c3ef5055dad6,1999-09-22,1999-12-01,Japan,Private,Industrial,577132,9,60,38863,Athena,1,-40,-11,1,463509,2020,10,25,21:34:59,34.2095,135.5427,58.6,4.3,"7 km W of Kōya, Japan",1603661699,25
d0fb3d65c6f30903f622da6ec18fdb3d,2020-12-01,2021-06-10,Japan,Private,Industrial,977083,4,50,89335,Athena,1,-2,-94,3,869508,2020,10,25,21:18:45,37.3112,141.8993,35,4.5,"81 km ESE of Namie, Japan",1603660725,24
0d66e36626e596d301917615b41a22c8,2016-11-09,2017-04-16,Japan,Private,Industrial,143729,8,12,66084,Athena,2,19,-50,2,793702,2020,10,25,15:12:57,31.0596,140.1633,142.9,4.5,"Izu Islands, Japan region",1603638777,24
01208146cac6218e44f2a467f5ace472,2016-02-03,2016-07-23,Japan,Commercial,Industrial,187662,10,92,85504,Athena,5,99,31,5,35875,2020,10,22,06:21:22,37.8446,144.6787,10,4.6,"292 km SE of Kamaishi, Japan",1603347682,16
6034096d8b60939049c01a479d0a558f,2018-04-18,2018-07-04,Japan,Commercial,Industrial,389301,5,80,84606,Athena,2,-97,75,3,170196,2020,10,21,18:38:22,26.8735,127.2897,83.6,4.3,"72 km NW of Ishikawa, Japan",1603305502,12
7ed91b1ae2abd8de5b73b35c0fbbf232,2022-06-04,2022-09-14,Japan,Private,Public,226232,1,24,72893,Athena,1,65,85,3,953784,2020,10,21,15:19:58,25.6547,141.5184,95.3,4.9,"Volcano Islands, Japan region",1603293598,25
e1d8a9e04af9628762b03d03289a79d1,2021-10-05,2022-06-22,Japan,Commercial,Industrial,363865,7,24,96626,Athena,2,46,-13,2,253320,2020,10,20,11:46:40,22.5169,143.5068,104.7,4.2,"Volcano Islands, Japan region",1603194400,10
51ab96632a18bbca5ac00bd51b4dc933,2012-01-14,2012-12-23,Japan,Commercial,Public,768468,9,31,70642,Athena,3,-66,-46,3,622560,2020,10,19,03:40:07,30.76,142.4268,26.7,4.3,"Izu Islands, Japan region",1603078807,6
71f4a8a8b5f9f28b90cd279db0a3bd21,2017-10-05,2017-11-08,Japan,Private,Residential,185027,6,31,56778,Athena,1,0,-12,5,978119,2020,10,18,12:23:33,42.1936,142.7522,58,4.4,"35 km ESE of Shizunai-furukawachō, Japan",1603023813,22
68a897a11e96f8a1f84affd8254907bc,2008-07-16,2008-08-10,Japan,Private,Public,874482,9,77,74098,Athena,3,-36,-45,1,707348,2020,10,18,00:05:56,40.3712,141.8918,62,4,"36 km ESE of Hachinohe, Japan",1602979556,29
